query_id,query,label
64195,nutrient management,5
35099,Mung species......?,7
29403,soil treatment in sugarcane?,0
68471,MAKKA KI FASAL ME PODHE GIR RAHE HAI,6
92005,Fasrmer needs information regarding control measures of sucking pest in Soybean crop?,6
93281,TELL ME CONTACT NUMBER OF PANTH KARSHI BHAVAN,5
60378,asking about rose thrips management,6
39431,"???? 3-4 ??? ?? ????? ?? ???????? ???? ??, ????? ???? ??? ?? ???? ???  TELL ME ABOUT WEATHER INFORMATION ?",8
30348,planting information of paddy ?,2
351,Asking about ash beetle in Brinjal,6
60929,Bacterial leaf blight disease problem in Paddy crop....?,6
16865,TELL ME NO RAINFALL NEXT FIVE DAYS,8
83202,Asking about leaf hopper and bug management in paddy,6
92913,asking about Amla foliar application,5
9612,information regdaing to H.A.U. Helpline no ?,8
82356,TELL ME TERMITE CONTROL IN GUAVAVA,6
3182,Farmer need information regarding control measures of fungal attack in turmeric crop?,6
83047,TELL ME SUBSIDY ON FRUIT ORCHAD.,3
11263,Pest control in paddy crop     ?,6
41967,Farmer wants to know information about sowing time of urd crop?,2
57856,insecte problem in the brinjal...?,6
15280,Pashu Bimar ho rhe hai kya karen?,8
20557,asking about turmeric top dressing fertilizers,1
40759,"Plz, give me weather information district Allahabad tahseel Soraon?",8
43926,TELL  ME  ABOUT THE INSECT CONTROL IN TOMATO ?,6
62041,ASKING ABOUT MAKING OF VERMI COMPOST,1
86159,Asking about Planting spacing for Bitter gourd,2
20878,Variety information of Cauliflower .....?,0
21196,Asking about Agricultural Engineering department phone number,8
80558,Stem borer in Brinjal crop ?,6
43971,weather infommation...?,8
83809,plant protection in the ridge gourd,6
11377,Asking about market price maize,4
40744,CONTROL OF LEAF MINER IN RIDGE GOURD.,6
33316,weather information of rath hamirpur?,8
14705,Farmer needs information regarding weather for  ratlam dist. of state madhya pradesh?,8
13671,TELL ME STEM BORER CONTROL IN BRINAJ,6
32652,Information regarding to weather in karnal?,8
39392,Asking about Top fertilizer management in lemon tree,5
71493,Weather forecasting for babai tehshil hoshangabad district of Madhya Pradesh?,8
34875,TELL ME WEED CONTROL IN JOWAR ?,9
25347,brown spot  disease in paddy,6
79976,Asking about weatehr report for viruthunagar,8
73996,Asking about weather report for Vazhapadi,8
72636,Asking about weather forecast Aundha nagnath Tahsil?,8
17237,farmer want to know about weather information for rajnagar tehshil district?,8
91516,Weed Management in Paddy....?,9
67145,leaf spot  disease in mango,6
24330,Farmer needs information regarding  surankand cultivation?,0
42558,Farmer want to know information about weather forecast in Ujjain district ?,8
69383,Asking about weather forecast ?,4
46850,TELL ME SUBCIDICE IN FANCING,3
20295,Asking about Bug management in mulli flower,6
67510,asking about tomato seed treatment,0
73242,aking about villupuram today weather Report,8
66262,pyaj ki patti upar se sukh rahi hai .....?,6
59073,til me kharpatwar,9
20442,weed control in wheat crop..?,9
62736,farmer want to know information about  weather for khargone district? ?,8
65156,variety of wheat,2
52434,tomato information..?,6
58925,TELL ME SUBSIDY IN SOLOUR URJA,6
52005,potato seed treatment bataye ...?,6
15915,information regarding how to control of termite in Groundnut ?,2
74910,Weed management in sugarcane...?,9
64574,lehsun ki pati pili pad rahhi ?,6
69456,Information regarding weather in sonipat ?,9
69660,Please tel me bbout weather information   ?,8
44243,Asking about weather forecast Paranda Tahsil ?,8
8409,Adhar card number link ?,0
87693,weather information of atarra banda?,8
98108,plant protection in muskmelon ?,6
16414,Attack of White Grub IN SUGARCANE ?,6
78192,TELL ME MICRO NUTRIENT MANAGEMENT IN PAPAYA ?,5
74443,TELL ME CONTROL BLAST IN PADDY,2
52325,Variety of moong,7
83148,ask about fertilizer,5
90816,insect control in mango tree.?,6
82402,sowing time of yam crop..?,0
62617,PLZ TELL ME CONROL OF RROT ROT IN PADDY,6
1493,TELL ME ABOUT FRUIT CRACKING IN GUAVA ?,5
57491,Asking about spacing for fodder sorghum CO FS26,5
98855,TELL ME JODPUR MANDI CUMIN RATE,6
66188,Cultural prectices of mango fruit...?,0
54058,TELL ME MICRO NUTRIENT MANAGEMENT IN BANANA,5
9338,Farmer need weather information of raisen district  of madhya pradesh?,8
44079,Plant protection of Bhindi ?,6
84085,asked about nutrient for bhendi ?,5
80797,Department of Animal Husbandry Maharashtra,3
1547,Asking about Forest department phone number(Ariyalur district),0
29311,Farmer needs information regarding control measures of caterpillars/larva and sucking pest in chickpea crop?,6
96332,FERTILISER DOSE on cotton ?,1
59300,Weather forecasting for your  Bhopal district of Madhya Pradesh?,8
96506,Asking about Guava flower and fruit increasing,0
2823,growth pramter of sugarcane ?,0
23886,information regarding application of water after spraying herbicide in paddy crop ?,0
71366,TELL ME MICRO NUTRIENT MANAGEMENT  MOONG,6
33255,Information regarding  varieties of moong ?,7
12044,farmer want to know information about  weather of rewa district ?,8
96931,TELL ME CONTROL OF ROOT ROT IN CHILLY ?,6
80593,Asking about Maize market price,4
51392,brown plant hopper control infarmetion of paddy ?,6
47854,Information regarding to weather of  jind ?,8
4770,Weather Information District Sambhal....?,8
74189,ASKING ABOUT THE PREVENTIVE MEASURE FOR BLOSSOM END ROT IN HYBRID TOMATO.,6
33652,Asking about Paddy SRI spacing,7
51599,I WANT TO TRICODERMA.,6
68334,farmer wants to weather information of rajgarh  district ?,8
1750,INSECT PROBLEM IN  MAIZE,6
21498,fruit droping of tomoto ?,0
47493,THIRPS IN GROUNDNUT,6
58740,Farmer wants to know information about how to increase growth of  PADDY ?,1
26421,TELL ME WEEDICIDE IH MOONG,6
91922,insect problem in pigeon pea ?,6
52295,Farmer want to know weather report in Sehore district ?,8
34127,Asking about suitable varieties for paddy(April-May),7
96633,plant protection of mango fruit..?,0
76830,asking about cumbu basal fertilizer details,1
2501,Plant protection of acid lime..?,0
711,farmer want to know information about  how to increase growth of soybean ?,1
50688,aphid problem in wheat.......,6
47660,PILIBHIT --WEATHER REPORT......?,8
18237,farmer want to know about information control sucking pest in soybean crop ?,6
6147,tell me weather report in bikaner,8
99473,TELL ME CONTROL OF DISEASE IN BOTTLE GOURD,6
96833,Spray after fruit emergence in mango,5
10193,Asking about weather forecast Beed Tahsil ?,8
80791,information for wilt control in chilli crop?,5
15868,Agriculture government schemes information?,6
75474,TELL ME ABOUT THE NUTRIENT MANAGEMENT,5
33525,information orang ?,6
42046,asking about castor intrcropping,0
18777,Farmer want to know information about agriculture insurance.?,3
15144,FARMER ASKED ABOUT MARKET RATE OF CHILLI ?,4
22699,TELL ME CUT WORM CONTROL IN GRAM?,6
1444,Nutrient management of sugarcane crop..?,5
83095,TELL ME MANDI RATE OF CUMIN IN BARMER MANDI,4
52015,ASKING ABOUT MICRO NUTRIENT IN PADDY,6
38478,Asking about Weather detail for Tirupur district,8
100617,Preventing Bird Damage in sorghum,0
61308,Information regarding Weather inFatehabad ?,8
11228,Asking about market rate for cotton,4
6401,wilt disease in black  gram,6
20302,asking about pumpkin pumpkin beetle management,6
51893,weed problem in jowar ?,9
33306,Control of weed in the paddy crop...?,9
47217,Crop Insurance Information  ?,8
95487,Farmer needs information regarding weather forecast for raisen district?,8
47134,Asked about fertilizer dose ?,1
96688,Leaf folder in Paddy,6
39030,asking about thoothukudi weather report,8
81100,ASKING ABOUT WEATHER REPORT OF MEMARI-1 BLOCK IN BARDDHAMAN DISTRICT,8
54554,yellow leaf of safed musali ?,6
3009,INFORMATION REGARDING TOSOWING TIME OF CASTOR ?,0
87520,Information regarding weather in jind?,6
92148,IFFCO TOKIO CROP INSURANCE TOLL FREE NUMBER?,3
97980,Asking about brinjal sowing season,0
36014,"Asking about Sugarcane Research Station,Sirugamani contact information",8
6476,Asking about paddy ADT 37 market rate,4
28843,Blast problem in black gram?,6
44127,How to control white sucking pest in cauliflower crop?,6
76689,asking about need for curryleaf marketing,4
38168,Attack of Shoot Borer?,6
17579,fruit borer prblem in bottle gourd...?,6
91123,Asked about ground nut pre emergence weed management,9
87369,INFORMATION REGARDING TO CONTROL CATERPILLAR IN CABBAGE?,6
4366,FARMER ASKED ABOUT MARKET RATE OF GROUND NUT PODS ?,8
92091,Attack of White Fly ?,0
55029,Information regarding weather in kurkshetra. ?,8
94803,PLANT PROTECTION IN BOTTLE GOURD....?,6
97048,Asking about drip subsidy information,3
66597,Farmer needs information regarding how to increase growth of Soybean  ?,1
91910,TEL ME CONTROL OF WHITE GRUB IN BAJRA,6
14946,Asking about leaf caterpillar and Aphid management in groundnut,6
1808,information regarding contact no of Punjab Mandi Board ?,7
99504,Asking about Thiruvarur Regulated Market  Committee contact number,5
75224,TELL ME INFO. ABOUT SUBSIDY,3
29848,Give weather information..?,8
97369,shoot borer problem of sugarcane plant,8
249,Asking about  pre-treatment of Banana suckers,0
33531,Farmer wants to know information about weather of Chachauda ?,8
56602,farmer want to know about information of weather of rewa district?,8
74508,asked about weed management in soybean ?,9
90057,TELL ME CONTROL OF ROOT ROT IN SOYBEAN,6
72432,ASKING ABOUT WEATHER REPORT OF TAPAN BLOCK IN DINAJPUR(SOUTH) DISTRICT,8
89072,Asking about Avinashi (thirupur) weather report,8
14399,Information regarding how to control aphids/sundi in wheat crop?,2
23639,ASKING ABOUT WEATHER REPORT OF NANDIGRAM-I BLOCK IN EAT MIDNAPUR DISTRICT,8
57924,plant protection in mango....?,6
6607,asking about melmalayanur weather report,8
83173,Farmer need weather information of gotegaon  tehsil  of madhya pradesh.?,8
43009,solar pump ki janakari de ?,4
72732,Farmer wants to know about how to increase flowering in tomato crop?,5
39207,How to control yellow leaf in gwar,5
2538,Asked about jasmine nutrient management increase flower quality,6
63310,sheath blighht in paddy crops,8
80612,How to control aphids in bhiwani  ?,0
80601,SUBSIDY ON ROTAVATOR,3
12872,Asked about caterpillar attack in brinjal crop ?,6
61461,dhan ki fasal me safed rang ke dhabbe par rahe hai ...?,6
39141,information regarding control of insect in cotton ?,8
28233,ASKED ABOUT FERTILIZER DOSE FOR GROWTH  ?,1
77482,ASKED ABOUT APHID IN POTATO.,6
64005,Farmer needs information regarding  about damping off in brinjal ?,6
98490,TELL ME SUBSIDY ON GREEN  HOUSE,3
2224,TELL ME MANDI RATE OF GUAR ?,8
77041,fertilier management of paddy ?,2
75422,ASKED ABOUT MARKET RATE OF TOMATO ?,4
12810,asked about attack pink boll worm on cotton ?,6
82219,Information regarding how to control weeds in gram crop ?,9
58773,Fruit drop in chilli  ?,6
85827,TELL ME ABOUT CONTACT NUMBER IN RAJFED JAIPUR ?,4
81810,Fertilizer dose in sugarcane.....?,1
22526,Fusarium wilt in Cotton,6
65288,Farmer wants to know information about weather in ashoknagar district ?,8
9359,Farmer want to know information about bhavantar yojana ?,3
57442,Information regarding weather in  kait ?,8
43906,ASKING ABOUT WEATHER REPORT IN SOUTH DINAJPUR DISTRICT AT BANSIHARI BLOCK,8
54027,Asking about Paddy nutrient application for nursery,5
21462,Fruit drop problem in Mango ?,6
42898,Information regarding weather in rewari?,2
43479,information regarding how to control fungal diseases in sugarcane crop ?,6
40369,"gehu me sichai kab kare ,",0
39268,flower drop control in brinjal ?,6
46343,Asking about weather forecast Lohara Tahsil?,8
90790,spraying of NPK in wheat crop ?,5
80722,Asking about viluppuram veterinary department contact number,3
80552,asking about mint foliar spray,5
68778,forecasting for Ujjain district of Madhya Pradesh?,0
20770,Mausum ki jankari de....?,8
78871,TELL ME APHID CONTROL IN TOMAT,6
1865,information regrading weather of jind ?,8
94087,ripar par kitana anudan ?,4
72304,allovera ki keti / hactaer me production kitana hai?,0
35450,weed control in paddy.?,9
65390,asked about Erwinia rot in banana,5
57087,PEA VEGETABLE-PEST CONTROL...?,6
65694,Asking about Red Spider mite in chilli,6
1316,fertilizer   dose in  mirch ?,1
49739,Asking about Rhino lure pheromone trap availability,6
82939,Asking about tapioca market rate,4
30129,TELL ME WEATHER INFORMATION OF JHALAWARD DIST,8
37414,farmer want to know Weather forecasting for district of Madhya Pradesh?,2
13829,Asking about suitable black gram varieties for adipattam (june-august),4
75913,INSECT CONTROL IN SUGARCANE ....?,2
37212,TELL ME NUTRIENT MANAGMENT IN BHINDI,5
16172,askinga bout weather ?,8
27285,KVK location in pilibhit district..?,0
46081,TELL ME CONTROL OF INSECT PEST IN URD,6
57922,Farmer needs information regarding weather information for ashoknagar district Madhya pradesh state?,8
87887,Farmer  wants  to know information abot sowing time in bhindi crop?,0
88917,Asking about Virudhunagar weather Report,8
40385,insect control in coliflower.....?,6
81772,FARMER WANTS TO KNOW INFORMATION ABOUT WEATHER IN VIDISHA DISTRICT?,8
67035,Department of Horticulture and Food Processing CONTACT NUMBER ?,3
90552,asking about maize fertilizer (MN) management,1
57452,"Plz, Give me weather information in Lalitpur district mahroni tahseel ?",8
16872,ganne me 40% ka dal rakhe hai nuksan to nahi karega?,0
77712,Asking about nursery fertilizer management for Paddy,1
10886,CONTROL OF POTATO CRACKING,6
95675,Weather information of Siddhartha nagar ...?,7
55818,Borer control in pomegrante.....?,6
13080,TELL ME WEATHER INFORAMTION IN JODPUR DIST,2
70016,WHITE FLIES IN RIDGE GOURD,6
28140,Solar Pump information ?,3
71743,asking about viruthunagar weather rpeort,8
20313,Information regarding about contact number of kvk bajora?,6
68133,Asking about Melia dubia termites management,1
40483,Farmer needs information regarding weather information for Betul Block madhya pradesh state?,8
28339,Asking about Weather report for Anaimalai,8
41757,Weed management in Sugarcane crop ?,9
51192,saking pest of citrus  ?,0
23962,Neel gay problem in Paddy crop ....?,0
39259,Control flower dropping of aonla fruit ...?,0
30595,Asking about marketing information..,4
50344,Asking about the control measure of bacterial wilt in potato.,6
73299,fertilizer fo cotton ?,1
62992,information for madu makkhi paalan?,3
47627,Information regarding about weather of sundarnagar?,8
91238,Information regarding  weather in bhiwani  ?,8
78169,TELL ME ABOUT WEED CONTROL IN STENDING CROP OF TIL ?,9
34372,TELL ME CONTROL BLACK ROOT IN LOBIA.,6
33944,CONTROL OF THRIPS IN TUBEROSE.,6
15941,asking about coconut bearing time,4
58286,kisan credit card loan ke bare me jankari de......?,3
57706,fasal sambandhi massage nahi prapt ho rahe hai?,8
31520,Farmer want to know information about weather of your narsimgpur district?,8
